#tau,            K*,              det_rate,        thickness,       thick_stDev,     n_deaths,        n_detachments,   n_immigrations,  n_replications,  n_tau_halves     
2.0000E-01,      7.5000E-01,      3.4000E-03,      7.2000E+00,      7.7460E-01,      1.4162E+03,      6.4200E+01,      1.9653E+02,      1.9613E+03,      2.1420E+02       
2.0000E-01,      7.5000E-01,      3.5000E-03,      6.4000E+00,      1.2984E+00,      1.2651E+03,      6.8400E+01,      1.9213E+02,      1.7574E+03,      1.7940E+02       
2.0000E-01,      7.5000E-01,      3.6000E-03,      6.7333E+00,      7.9881E-01,      1.2886E+03,      6.7400E+01,      1.8987E+02,      1.8070E+03,      1.9067E+02       
2.0000E-01,      7.5000E-01,      3.7000E-03,      6.8000E+00,      1.0823E+00,      1.3489E+03,      6.2067E+01,      1.8840E+02,      1.8753E+03,      1.9873E+02       
2.0000E-01,      7.5000E-01,      3.8000E-03,      6.7333E+00,      8.8372E-01,      1.3395E+03,      6.4933E+01,      1.9887E+02,      1.8563E+03,      1.9880E+02       
2.0000E-01,      7.5000E-01,      3.9000E-03,      6.6667E+00,      8.9974E-01,      1.3155E+03,      6.4067E+01,      1.9533E+02,      1.8152E+03,      1.9693E+02       
2.0000E-01,      7.5000E-01,      4.0000E-03,      6.8667E+00,      9.9043E-01,      1.3739E+03,      6.7667E+01,      1.9360E+02,      1.8925E+03,      1.9893E+02       
2.0000E-01,      7.7500E-01,      2.0000E-03,      6.5333E+00,      9.1548E-01,      1.3201E+03,      3.6667E+01,      1.9440E+02,      1.7982E+03,      1.9533E+02       
2.0000E-01,      7.7500E-01,      2.1000E-03,      6.4000E+00,      5.0709E-01,      1.3410E+03,      3.7533E+01,      1.8800E+02,      1.8196E+03,      2.0080E+02       
2.0000E-01,      7.7500E-01,      2.2000E-03,      6.0000E+00,      8.4515E-01,      1.3253E+03,      3.4467E+01,      1.8453E+02,      1.7741E+03,      1.9620E+02       
2.0000E-01,      7.7500E-01,      2.3000E-03,      6.4667E+00,      8.3381E-01,      1.3120E+03,      3.6067E+01,      1.9180E+02,      1.7885E+03,      1.9727E+02       
2.0000E-01,      7.7500E-01,      2.4000E-03,      6.6667E+00,      7.2375E-01,      1.3644E+03,      3.6000E+01,      1.9527E+02,      1.8701E+03,      1.9773E+02       
2.0000E-01,      7.7500E-01,      2.5000E-03,      6.2000E+00,      6.7612E-01,      1.2934E+03,      3.7200E+01,      1.8867E+02,      1.7602E+03,      1.8420E+02       
2.0000E-01,      7.7500E-01,      2.6000E-03,      6.4000E+00,      6.3246E-01,      1.3381E+03,      4.6800E+01,      1.9233E+02,      1.8152E+03,      1.9347E+02       
2.0000E-01,      7.7500E-01,      2.7000E-03,      6.2000E+00,      7.7460E-01,      1.2893E+03,      4.9733E+01,      1.9500E+02,      1.7615E+03,      1.8360E+02       
2.0000E-01,      7.7500E-01,      2.8000E-03,      6.4667E+00,      8.3381E-01,      1.3191E+03,      5.2667E+01,      1.9007E+02,      1.8106E+03,      1.9220E+02       
2.0000E-01,      7.7500E-01,      2.9000E-03,      6.3333E+00,      9.7590E-01,      1.2884E+03,      6.2800E+01,      1.9800E+02,      1.7788E+03,      1.9480E+02       
2.0000E-01,      7.7500E-01,      3.0000E-03,      6.0667E+00,      8.8372E-01,      1.2567E+03,      6.6200E+01,      1.9387E+02,      1.7284E+03,      1.7620E+02       
2.0000E-01,      7.7500E-01,      3.1000E-03,      6.4000E+00,      1.0556E+00,      1.2821E+03,      6.8600E+01,      1.9100E+02,      1.7806E+03,      1.9400E+02       
2.0000E-01,      7.7500E-01,      3.2000E-03,      5.9333E+00,      7.0373E-01,      1.2537E+03,      7.0867E+01,      1.8933E+02,      1.7181E+03,      1.7347E+02       
2.0000E-01,      7.7500E-01,      3.3000E-03,      6.1333E+00,      7.4322E-01,      1.2360E+03,      6.8267E+01,      1.9340E+02,      1.7025E+03,      1.7380E+02       
2.0000E-01,      7.7500E-01,      3.4000E-03,      5.9333E+00,      9.6115E-01,      1.2331E+03,      7.2067E+01,      1.9440E+02,      1.6920E+03,      1.7547E+02       
2.0000E-01,      7.7500E-01,      3.5000E-03,      5.6000E+00,      8.2808E-01,      1.1465E+03,      7.2067E+01,      1.9127E+02,      1.5880E+03,      1.5493E+02       
2.0000E-01,      7.7500E-01,      3.6000E-03,      5.8667E+00,      5.1640E-01,      1.2655E+03,      6.9600E+01,      1.9647E+02,      1.7249E+03,      1.8093E+02       
2.0000E-01,      7.7500E-01,      3.7000E-03,      6.0000E+00,      8.4515E-01,      1.2393E+03,      6.6333E+01,      1.9740E+02,      1.6853E+03,      1.7293E+02       
2.0000E-01,      7.7500E-01,      3.8000E-03,      5.8667E+00,      9.1548E-01,      1.2040E+03,      7.1067E+01,      1.9247E+02,      1.6590E+03,      1.7347E+02       
2.0000E-01,      7.7500E-01,      3.9000E-03,      6.0667E+00,      4.5774E-01,      1.2502E+03,      6.6800E+01,      1.9520E+02,      1.7173E+03,      1.7580E+02       
2.0000E-01,      7.7500E-01,      4.0000E-03,      6.1333E+00,      9.1548E-01,      1.2275E+03,      6.9667E+01,      1.9873E+02,      1.6926E+03,      1.7380E+02       
2.0000E-01,      8.0000E-01,      2.0000E-03,      5.6667E+00,      7.2375E-01,      1.2509E+03,      4.0333E+01,      1.9207E+02,      1.6707E+03,      1.7813E+02       
2.0000E-01,      8.0000E-01,      2.1000E-03,      5.8667E+00,      9.9043E-01,      1.2431E+03,      3.6133E+01,      1.9580E+02,      1.6418E+03,      1.6520E+02       
2.0000E-01,      8.0000E-01,      2.2000E-03,      5.8000E+00,      6.7612E-01,      1.2507E+03,      3.6533E+01,      1.9333E+02,      1.6667E+03,      1.8080E+02       
2.0000E-01,      8.0000E-01,      2.3000E-03,      6.0000E+00,      6.5465E-01,      1.2639E+03,      3.6933E+01,      1.9640E+02,      1.7051E+03,      1.7920E+02       
2.0000E-01,      8.0000E-01,      2.4000E-03,      5.5333E+00,      9.1548E-01,      1.1841E+03,      3.6667E+01,      1.8600E+02,      1.5935E+03,      1.6400E+02       
2.0000E-01,      8.0000E-01,      2.5000E-03,      5.9333E+00,      5.9362E-01,      1.2829E+03,      3.9600E+01,      1.9867E+02,      1.7123E+03,      1.8093E+02       
2.0000E-01,      8.0000E-01,      2.6000E-03,      5.5333E+00,      9.9043E-01,      1.1627E+03,      4.8000E+01,      1.9420E+02,      1.5649E+03,      1.5507E+02       
2.0000E-01,      8.0000E-01,      2.7000E-03,      5.5333E+00,      5.1640E-01,      1.1623E+03,      4.9933E+01,      1.9360E+02,      1.5739E+03,      1.6140E+02       
2.0000E-01,      8.0000E-01,      2.8000E-03,      5.7333E+00,      7.9881E-01,      1.1737E+03,      5.4533E+01,      1.9500E+02,      1.5985E+03,      1.6173E+02       
2.0000E-01,      8.0000E-01,      2.9000E-03,      5.4000E+00,      6.3246E-01,      1.1339E+03,      6.7000E+01,      1.8207E+02,      1.5386E+03,      1.4180E+02       
2.0000E-01,      8.0000E-01,      3.0000E-03,      5.5333E+00,      7.4322E-01,      1.1217E+03,      6.8267E+01,      1.9140E+02,      1.5397E+03,      1.5007E+02       
2.0000E-01,      8.0000E-01,      3.1000E-03,      5.1333E+00,      8.3381E-01,      1.1503E+03,      7.3600E+01,      1.9313E+02,      1.5537E+03,      1.5280E+02       
2.0000E-01,      8.0000E-01,      3.2000E-03,      5.1333E+00,      9.1548E-01,      1.0825E+03,      7.1800E+01,      1.9133E+02,      1.4801E+03,      1.4627E+02       
2.0000E-01,      8.0000E-01,      3.3000E-03,      5.2667E+00,      1.1629E+00,      1.0863E+03,      7.4467E+01,      1.8953E+02,      1.4829E+03,      1.4607E+02       
2.0000E-01,      8.0000E-01,      3.4000E-03,      5.0000E+00,      8.4515E-01,      1.0705E+03,      7.4333E+01,      1.8907E+02,      1.4495E+03,      1.2993E+02       
2.0000E-01,      8.0000E-01,      3.5000E-03,      5.2000E+00,      6.7612E-01,      1.1165E+03,      7.4200E+01,      1.8733E+02,      1.5132E+03,      1.4600E+02       
2.0000E-01,      8.0000E-01,      3.6000E-03,      5.2667E+00,      8.8372E-01,      1.1631E+03,      7.5200E+01,      1.9313E+02,      1.5840E+03,      1.5913E+02       
2.0000E-01,      8.0000E-01,      3.7000E-03,      5.5333E+00,      1.1255E+00,      1.1660E+03,      7.0800E+01,      1.9413E+02,      1.5845E+03,      1.6473E+02       
2.0000E-01,      8.0000E-01,      3.8000E-03,      5.1333E+00,      7.4322E-01,      1.1117E+03,      7.4200E+01,      1.9407E+02,      1.5121E+03,      1.5100E+02       
2.0000E-01,      8.0000E-01,      3.9000E-03,      5.1333E+00,      6.3994E-01,      1.0559E+03,      7.3400E+01,      1.8960E+02,      1.4311E+03,      1.3027E+02       
2.0000E-01,      8.0000E-01,      4.0000E-03,      5.0667E+00,      7.9881E-01,      1.0373E+03,      7.6933E+01,      1.8827E+02,      1.4334E+03,      1.3953E+02       
2.0000E-01,      8.2500E-01,      2.0000E-03,      5.1333E+00,      8.3381E-01,      1.1605E+03,      4.0933E+01,      1.9380E+02,      1.5396E+03,      1.5607E+02       
2.0000E-01,      8.2500E-01,      2.1000E-03,      5.2667E+00,      7.0373E-01,      1.1044E+03,      3.7600E+01,      1.8793E+02,      1.4761E+03,      1.4780E+02       
2.0000E-01,      8.2500E-01,      2.2000E-03,      4.8667E+00,      7.4322E-01,      1.0652E+03,      3.8867E+01,      1.8900E+02,      1.3955E+03,      1.3180E+02       
2.0000E-01,      8.2500E-01,      2.3000E-03,      5.4667E+00,      7.4322E-01,      1.1812E+03,      3.8867E+01,      1.8900E+02,      1.5714E+03,      1.6100E+02       
2.0000E-01,      8.2500E-01,      2.4000E-03,      4.8000E+00,      8.6189E-01,      1.0509E+03,      3.9133E+01,      1.8680E+02,      1.3821E+03,      1.3167E+02       
2.0000E-01,      8.2500E-01,      2.5000E-03,      5.0000E+00,      9.2582E-01,      1.1146E+03,      4.3733E+01,      1.9133E+02,      1.4713E+03,      1.5247E+02       
2.0000E-01,      8.2500E-01,      2.6000E-03,      4.7333E+00,      7.0373E-01,      1.0685E+03,      4.8600E+01,      1.9527E+02,      1.4013E+03,      1.2713E+02       
2.0000E-01,      8.2500E-01,      2.7000E-03,      4.7333E+00,      7.0373E-01,      1.0729E+03,      5.2667E+01,      1.8887E+02,      1.4212E+03,      1.3813E+02       
2.0000E-01,      8.2500E-01,      2.8000E-03,      4.5333E+00,      9.1548E-01,      1.0135E+03,      5.9133E+01,      1.9340E+02,      1.3361E+03,      1.2773E+02       
2.0000E-01,      8.2500E-01,      2.9000E-03,      4.7333E+00,      8.8372E-01,      1.0113E+03,      6.7933E+01,      1.9033E+02,      1.3553E+03,      1.2567E+02       
2.0000E-01,      8.2500E-01,      3.0000E-03,      4.2667E+00,      8.8372E-01,      9.3020E+02,      7.5867E+01,      1.9153E+02,      1.2509E+03,      1.1227E+02       
2.0000E-01,      8.2500E-01,      3.1000E-03,      4.5333E+00,      1.0601E+00,      9.5873E+02,      7.3933E+01,      1.9687E+02,      1.2975E+03,      1.1167E+02       
2.0000E-01,      8.2500E-01,      3.2000E-03,      4.2667E+00,      7.0373E-01,      9.5547E+02,      7.8667E+01,      1.9160E+02,      1.2828E+03,      1.0893E+02       
2.0000E-01,      8.2500E-01,      3.3000E-03,      4.4667E+00,      8.3381E-01,      9.9587E+02,      7.9600E+01,      1.9207E+02,      1.3424E+03,      1.2700E+02       
2.0000E-01,      8.2500E-01,      3.4000E-03,      4.4667E+00,      9.9043E-01,      9.5567E+02,      8.0800E+01,      1.9227E+02,      1.2957E+03,      1.0967E+02       
2.0000E-01,      8.2500E-01,      3.5000E-03,      4.4000E+00,      6.3246E-01,      1.0249E+03,      7.9867E+01,      1.8847E+02,      1.3895E+03,      1.2467E+02       
2.0000E-01,      8.2500E-01,      3.6000E-03,      4.4000E+00,      9.1026E-01,      9.7913E+02,      8.0133E+01,      1.9340E+02,      1.3193E+03,      1.2060E+02       
2.0000E-01,      8.2500E-01,      3.7000E-03,      4.4667E+00,      9.9043E-01,      1.0384E+03,      7.5933E+01,      1.9320E+02,      1.3817E+03,      1.2927E+02       
2.0000E-01,      8.2500E-01,      3.8000E-03,      4.3333E+00,      8.9974E-01,      1.0018E+03,      7.9200E+01,      1.9680E+02,      1.3335E+03,      1.2067E+02       
2.0000E-01,      8.2500E-01,      3.9000E-03,      4.4000E+00,      8.2808E-01,      9.8247E+02,      8.0333E+01,      1.9287E+02,      1.3237E+03,      1.2520E+02       
2.0000E-01,      8.2500E-01,      4.0000E-03,      4.2667E+00,      1.1629E+00,      9.6960E+02,      8.0667E+01,      1.9493E+02,      1.2879E+03,      1.1313E+02       
2.0000E-01,      8.5000E-01,      2.0000E-03,      4.6000E+00,      9.1026E-01,      1.0342E+03,      4.1600E+01,      1.9113E+02,      1.3525E+03,      1.3293E+02       
2.0000E-01,      8.5000E-01,      2.1000E-03,      4.1333E+00,      7.4322E-01,      9.6720E+02,      4.3133E+01,      1.9420E+02,      1.2479E+03,      1.1373E+02       
2.0000E-01,      8.5000E-01,      2.2000E-03,      4.0667E+00,      1.0328E+00,      1.0246E+03,      4.0400E+01,      1.9373E+02,      1.3096E+03,      1.1547E+02       
2.0000E-01,      8.5000E-01,      2.3000E-03,      4.2667E+00,      1.1629E+00,      9.9160E+02,      4.3267E+01,      2.0073E+02,      1.2774E+03,      1.2127E+02       
2.0000E-01,      8.5000E-01,      2.4000E-03,      3.8667E+00,      1.3020E+00,      9.4767E+02,      4.0933E+01,      1.8440E+02,      1.2199E+03,      1.0560E+02       
2.0000E-01,      8.5000E-01,      2.5000E-03,      3.9333E+00,      7.9881E-01,      1.0021E+03,      4.6533E+01,      1.9993E+02,      1.2755E+03,      1.1313E+02       
2.0000E-01,      8.5000E-01,      2.6000E-03,      3.4000E+00,      7.3679E-01,      8.3553E+02,      5.4067E+01,      1.8720E+02,      1.0675E+03,      8.4400E+01       
2.0000E-01,      8.5000E-01,      2.7000E-03,      3.4667E+00,      6.3994E-01,      8.5687E+02,      6.0067E+01,      1.9487E+02,      1.0954E+03,      8.4733E+01       
2.0000E-01,      8.5000E-01,      2.8000E-03,      3.9333E+00,      7.0373E-01,      9.4513E+02,      6.0933E+01,      1.9340E+02,      1.2243E+03,      1.0973E+02       
2.0000E-01,      8.5000E-01,      2.9000E-03,      3.4667E+00,      9.1548E-01,      8.2720E+02,      7.3933E+01,      1.9240E+02,      1.0704E+03,      8.2067E+01       
2.0000E-01,      8.5000E-01,      3.0000E-03,      3.6667E+00,      1.3452E+00,      8.4467E+02,      7.5933E+01,      1.9260E+02,      1.1004E+03,      8.8000E+01       
2.0000E-01,      8.5000E-01,      3.1000E-03,      3.3333E+00,      1.0465E+00,      8.4093E+02,      8.0800E+01,      1.8847E+02,      1.0979E+03,      8.5467E+01       
2.0000E-01,      8.5000E-01,      3.2000E-03,      3.4667E+00,      7.4322E-01,      8.5353E+02,      7.6933E+01,      1.9280E+02,      1.1132E+03,      9.0200E+01       
2.0000E-01,      8.5000E-01,      3.3000E-03,      3.4667E+00,      9.1548E-01,      9.1000E+02,      8.1267E+01,      1.9340E+02,      1.1872E+03,      9.9400E+01       
2.0000E-01,      8.5000E-01,      3.4000E-03,      3.2000E+00,      1.0823E+00,      7.7487E+02,      8.1000E+01,      1.9300E+02,      1.0197E+03,      7.3800E+01       
2.0000E-01,      8.5000E-01,      3.5000E-03,      3.8000E+00,      8.6189E-01,      9.1473E+02,      8.0333E+01,      1.9433E+02,      1.1923E+03,      9.9733E+01       
2.0000E-01,      8.5000E-01,      3.6000E-03,      3.0667E+00,      8.8372E-01,      7.6847E+02,      8.4333E+01,      1.9687E+02,      9.9613E+02,      7.2600E+01       
2.0000E-01,      8.5000E-01,      3.7000E-03,      3.4000E+00,      9.1026E-01,      8.4173E+02,      8.5400E+01,      1.9207E+02,      1.1092E+03,      8.7533E+01       
2.0000E-01,      8.5000E-01,      3.8000E-03,      3.4667E+00,      1.1255E+00,      8.2400E+02,      8.0667E+01,      1.8993E+02,      1.0957E+03,      9.1267E+01       
2.0000E-01,      8.5000E-01,      3.9000E-03,      3.9333E+00,      9.6115E-01,      9.2273E+02,      7.7267E+01,      1.9780E+02,      1.2142E+03,      1.0120E+02       
2.0000E-01,      8.5000E-01,      4.0000E-03,      4.1333E+00,      9.9043E-01,      9.2313E+02,      7.9400E+01,      1.9233E+02,      1.2347E+03,      1.0940E+02       
2.0000E-01,      8.7500E-01,      2.0000E-03,      3.2667E+00,      9.6115E-01,      8.3207E+02,      4.1733E+01,      1.9093E+02,      1.0369E+03,      8.2467E+01       
2.0000E-01,      8.7500E-01,      2.1000E-03,      2.9333E+00,      1.0328E+00,      7.8167E+02,      4.2000E+01,      1.9347E+02,      9.6340E+02,      7.2133E+01       
2.0000E-01,      8.7500E-01,      2.2000E-03,      3.1333E+00,      1.0601E+00,      8.0547E+02,      4.4000E+01,      1.8840E+02,      1.0078E+03,      7.6267E+01       
2.0000E-01,      8.7500E-01,      2.3000E-03,      3.2667E+00,      8.8372E-01,      8.4933E+02,      4.4000E+01,      1.8740E+02,      1.0582E+03,      8.6267E+01       
2.0000E-01,      8.7500E-01,      2.4000E-03,      2.8667E+00,      1.1872E+00,      8.1000E+02,      4.4467E+01,      1.9347E+02,      9.9433E+02,      8.1267E+01       
2.0000E-01,      8.7500E-01,      2.5000E-03,      2.6000E+00,      1.0556E+00,      7.4460E+02,      4.4800E+01,      1.9020E+02,      9.0567E+02,      6.8133E+01       
2.0000E-01,      8.7500E-01,      2.6000E-03,      3.0667E+00,      5.9362E-01,      7.7653E+02,      5.3733E+01,      1.9320E+02,      9.7273E+02,      7.2467E+01       
2.0000E-01,      8.7500E-01,      2.7000E-03,      2.7333E+00,      7.9881E-01,      7.6433E+02,      6.3733E+01,      1.9427E+02,      9.6673E+02,      7.5067E+01       
2.0000E-01,      8.7500E-01,      2.8000E-03,      2.8000E+00,      9.4112E-01,      7.8913E+02,      6.7533E+01,      1.8980E+02,      9.9600E+02,      7.6467E+01       
2.0000E-01,      8.7500E-01,      2.9000E-03,      2.4000E+00,      9.8561E-01,      6.9513E+02,      7.5667E+01,      1.8973E+02,      8.6847E+02,      5.9200E+01       
2.0000E-01,      8.7500E-01,      3.0000E-03,      2.4000E+00,      1.2984E+00,      7.3587E+02,      8.0933E+01,      1.9287E+02,      9.1960E+02,      6.8933E+01       
2.0000E-01,      8.7500E-01,      3.1000E-03,      2.3333E+00,      8.9974E-01,      6.7360E+02,      8.5600E+01,      1.9873E+02,      8.5220E+02,      5.7133E+01       
2.0000E-01,      8.7500E-01,      3.2000E-03,      1.8667E+00,      1.2459E+00,      6.2033E+02,      9.0800E+01,      1.8767E+02,      7.7107E+02,      5.1733E+01       
2.0000E-01,      8.7500E-01,      3.3000E-03,      2.4000E+00,      1.1212E+00,      6.9147E+02,      8.8133E+01,      1.9113E+02,      8.7040E+02,      6.1267E+01       
2.0000E-01,      8.7500E-01,      3.4000E-03,      2.0667E+00,      1.3870E+00,      6.3920E+02,      8.8267E+01,      1.9400E+02,      7.9300E+02,      5.3467E+01       
2.0000E-01,      8.7500E-01,      3.5000E-03,      2.2000E+00,      8.6189E-01,      6.9120E+02,      8.9800E+01,      1.9373E+02,      8.5100E+02,      5.3667E+01       
2.0000E-01,      8.7500E-01,      3.6000E-03,      2.1333E+00,      1.1872E+00,      6.0947E+02,      9.1600E+01,      1.8940E+02,      7.7360E+02,      4.9533E+01       
2.0000E-01,      8.7500E-01,      3.7000E-03,      2.4000E+00,      1.0556E+00,      6.6013E+02,      8.8133E+01,      1.9420E+02,      8.3033E+02,      5.2533E+01       
2.0000E-01,      8.7500E-01,      3.8000E-03,      2.0000E+00,      9.2582E-01,      5.9087E+02,      8.8000E+01,      1.9333E+02,      7.4293E+02,      4.5800E+01       
2.0000E-01,      8.7500E-01,      3.9000E-03,      2.4667E+00,      8.3381E-01,      6.6147E+02,      8.2400E+01,      1.8827E+02,      8.4393E+02,      5.7133E+01       
2.0000E-01,      8.7500E-01,      4.0000E-03,      2.0000E+00,      1.0000E+00,      6.4060E+02,      9.1467E+01,      1.9253E+02,      7.9780E+02,      4.5867E+01       
